path,split,label,class_id,width,height,status
data\isl_alphabet_digits\train\1\Output Image -172.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -281.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (218).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (389).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (66).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (114).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (20).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (133).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (267).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -66.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -487.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -328.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -120.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (14).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -125.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (134).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -99.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -345.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -411.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -346.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -152.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (153).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (426).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -280.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (459).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (455).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (74).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (458).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -431.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -77.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (268).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -386.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (176).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (30).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (177).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (329).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (313).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -414.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (427).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -21.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -453.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -175.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -272.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (123).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -82.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (440).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -270.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (376).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -306.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -369.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -45.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (103).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (263).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -80.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -103.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (316).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (246).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (446).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (192).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -189.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -168.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (88).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -183.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (99).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -130.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (102).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -242.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -447.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -185.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (3).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (115).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -441.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (253).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (72).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (470).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (357).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -289.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -160.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -236.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (421).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -248.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -96.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -69.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -39.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (485).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (38).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -434.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (473).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (158).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (414).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -121.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -70.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -47.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -129.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -313.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -321.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (43).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (237).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -440.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -335.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (109).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (39).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (493).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -145.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -252.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (235).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -142.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -385.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -356.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (124).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (438).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (179).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -373.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (217).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (327).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (360).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (322).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -322.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (321).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (98).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -405.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -368.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -397.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -228.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -485.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (117).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (254).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -489.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -83.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -253.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -323.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -75.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (461).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (386).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (415).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -90.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -255.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -448.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -239.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (6).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -113.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -32.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -222.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -30.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (434).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -415.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (488).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (431).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -467.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -136.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (101).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (49).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -329.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -471.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -276.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -124.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -122.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (221).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -126.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (297).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (202).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (227).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -435.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -262.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (423).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -140.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (429).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (201).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -190.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (80).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (5).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (332).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -89.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (147).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (261).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (242).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -231.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -249.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -437.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (262).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (289).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -390.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (52).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (378).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (358).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -444.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (126).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -460.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -375.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (270).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -466.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -7.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -205.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (138).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (500).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -382.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -167.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (17).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (271).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (216).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (394).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -165.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -429.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (142).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -362.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (283).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (410).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (255).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (29).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -307.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (444).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (408).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (487).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -274.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (40).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (78).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (486).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (63).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (298).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -196.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -33.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -351.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (234).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -227.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -297.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -279.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (249).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -50.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -497.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -456.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (388).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -403.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -244.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -421.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -303.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -387.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -341.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -361.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -241.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (67).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (325).jpeg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Output Image -379.jpg,train,1,27,400,400,accepted
data\isl_alphabet_digits\train\1\Sign 1 (62).jpeg,train,1,27,400,400,accepted
